InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1000265,06-02-2025 19:09,STR028,PRD0094,Shoes,3,7664.68,0,807.79,Returning,Digital
INV1000266,06-05-2024 01:02,STR048,PRD0023,Clothing,4,1037.49,10,808.55,Returning,Digital
INV1000267,20-03-2024 06:37,STR017,PRD0022,Clothing,3,2173.41,20,1568.98,Returning,Card
INV1000268,12-04-2025 01:12,STR034,PRD0009,Clothing,3,1683.27,10,1072.98,Returning,Card
INV1000269,17-03-2024 21:27,STR024,PRD0021,Clothing,3,1648.02,5,1371.98,New,Digital
INV1000270,27-12-2023 02:31,STR016,PRD0006,Clothing,5,2622.94,0,1320.87,Returning,Card
INV1000271,18-04-2025 04:37,STR047,PRD0041,Accessories,1,2931.2,0,1195.77,New,Digital
INV1000272,03-10-2024 22:45,STR003,PRD0052,Accessories,5,968.59,0,491.11,New,Cash
INV1000273,18-07-2025 01:29,STR037,PRD0101,Shoes,1,2988.15,5,127.79,Returning,Card
INV1000274,02-09-2025 07:24,STR010,PRD0001,Clothing,1,4695.79,5,1064.5,Returning,Cash
INV1000275,15-05-2025 21:06,STR043,PRD0049,Accessories,2,8535.36,0,1426.66,Returning,Digital
INV1000276,06-05-2025 00:24,STR010,PRD0092,Shoes,2,2814.74,0,1056.41,Returning,Digital
INV1000277,19-07-2025 02:43,STR038,PRD0013,Clothing,4,2774.42,0,158.67,Returning,Cash
INV1000278,19-10-2024 23:08,STR017,PRD0109,Shoes,4,3068.06,10,1077.84,Returning,Cash
INV1000279,06-10-2024 23:47,STR050,PRD0075,Accessories,5,1357.04,5,1133.12,Returning,Card
INV1000280,03-11-2025 02:42,STR008,PRD0012,Clothing,4,1209.27,15,1139.08,New,Cash
INV1000281,22-12-2023 00:34,STR033,PRD0007,Clothing,6,3547.33,30,1622.93,Returning,Digital
INV1000282,01-04-2024 21:32,STR009,PRD0016,Clothing,5,553.81,30,1285.43,Returning,Card
INV1000283,12-12-2023 18:52,STR042,PRD0011,Clothing,4,3120.46,15,465.69,New,Digital
INV1000284,06-02-2025 07:26,STR008,PRD0006,Clothing,5,4740.26,20,1136.65,New,Card
INV1000285,10-08-2025 03:19,STR014,PRD0024,Clothing,3,1737.42,0,386.87,New,Card
INV1000286,12-06-2024 04:36,STR036,PRD0062,Accessories,3,891.5,0,1200.07,New,Digital
INV1000287,26-03-2025 02:30,STR035,PRD0102,Shoes,3,940.62,10,1400.31,Returning,Card
INV1000288,21-12-2023 08:31,STR021,PRD0050,Accessories,4,2923.23,5,642.81,Returning,Digital
INV1000289,17-01-2024 05:54,STR015,PRD0021,Clothing,3,950.6,0,1733.4,Returning,Digital
INV1000290,17-07-2025 18:25,STR012,PRD0031,Clothing,7,3166.34,10,1833.63,Returning,Card
INV1000291,01-10-2024 20:11,STR013,PRD0108,Shoes,2,7913.64,5,1067.42,New,Card
INV1000292,01-04-2024 23:25,STR002,PRD0068,Accessories,2,4936.49,10,150.15,Returning,Digital
INV1000293,13-03-2024 07:13,STR021,PRD0008,Clothing,4,598.61,20,274.37,Returning,Card
INV1000294,30-04-2024 05:07,STR043,PRD0051,Accessories,3,5984.36,0,750.82,Returning,Card
INV1000295,19-11-2024 21:22,STR012,PRD0091,Shoes,7,7774.95,20,332.21,Returning,Card
INV1000296,23-06-2025 17:51,STR047,PRD0001,Clothing,3,4769.55,0,1550.91,Returning,Digital
INV1000297,25-10-2024 04:44,STR040,PRD0029,Clothing,3,3378.41,5,1439.41,Returning,Cash
INV1000298,19-02-2025 17:56,STR006,PRD0106,Shoes,3,5904.55,20,1391.15,Returning,Card
INV1000299,09-05-2024 08:06,STR007,PRD0093,Shoes,3,809.22,10,1531.72,Returning,Card
INV1000300,23-10-2025 20:50,STR025,PRD0013,Clothing,3,4229.63,5,167.79,Returning,Cash
INV1000301,08-12-2024 20:26,STR002,PRD0041,Accessories,5,2832.94,0,1211.22,Returning,Card
INV1000302,06-02-2025 19:43,STR031,PRD0091,Shoes,2,1023.15,0,362.9,New,Cash
INV1000303,03-09-2024 21:55,STR045,PRD0071,Accessories,1,7303.77,0,546.94,New,Card
INV1000304,28-09-2025 04:18,STR010,PRD0007,Clothing,2,2123.73,0,1743.16,New,Cash
INV1000305,01-01-2025 01:11,STR041,PRD0038,Clothing,7,4896.76,0,1261.71,New,Card
INV1000306,16-08-2024 01:09,STR012,PRD0048,Accessories,2,8889.28,5,595.34,New,Cash
INV1000307,28-05-2025 00:28,STR049,PRD0090,Shoes,3,5605.77,0,158.11,New,Cash
INV1000308,21-03-2025 03:36,STR025,PRD0105,Shoes,2,4562.59,10,720.02,Returning,Cash
INV1000309,14-10-2025 02:49,STR046,PRD0005,Clothing,4,2759.46,15,1739.46,New,Digital
INV1000310,19-10-2025 23:52,STR014,PRD0104,Shoes,5,2187.63,0,915.32,Returning,Digital
INV1000311,29-08-2024 02:09,STR005,PRD0012,Clothing,1,2246.45,0,1016.65,Returning,Card
INV1000312,15-07-2025 03:28,STR034,PRD0101,Shoes,1,3821.08,0,117.65,Returning,Card
INV1000313,13-01-2025 22:04,STR007,PRD0101,Shoes,4,2859.87,0,123.55,Returning,Card
INV1000314,04-01-2025 18:05,STR012,PRD0036,Clothing,5,2313.38,10,1203.22,New,Card
INV1000315,07-04-2025 07:24,STR024,PRD0003,Clothing,3,2020.4,0,695.68,New,Digital
INV1000316,22-08-2024 05:06,STR009,PRD0039,Clothing,4,4883.99,15,1697.71,Returning,Cash
INV1000317,07-12-2024 06:43,STR014,PRD0106,Shoes,5,3731.63,5,1309.64,Returning,Card
INV1000318,13-06-2024 06:43,STR050,PRD0109,Shoes,1,4574.86,0,988.5,New,Cash
INV1000319,31-12-2024 04:39,STR024,PRD0091,Shoes,4,2233.59,5,292.1,Returning,Card
INV1000320,11-08-2024 05:33,STR012,PRD0112,Shoes,3,4216.99,0,612.77,New,Card
INV1000321,13-10-2025 20:57,STR037,PRD0100,Shoes,4,7747.41,10,1983.39,Returning,Digital
INV1000322,28-11-2023 20:56,STR044,PRD0002,Clothing,6,2633.44,0,125.82,Returning,Card
INV1000323,20-08-2025 00:17,STR023,PRD0059,Accessories,1,2744.39,10,405,New,Digital
INV1000324,10-03-2024 00:44,STR024,PRD0072,Accessories,3,6579.22,0,1974.04,Returning,Digital
INV1000325,22-04-2024 02:28,STR017,PRD0084,Shoes,1,5919.88,0,2089.29,Returning,Digital
INV1000326,22-09-2025 00:58,STR039,PRD0052,Accessories,3,6707.14,10,534.07,Returning,Card
INV1000327,06-11-2024 05:25,STR048,PRD0005,Clothing,5,3123.61,15,1796.01,Returning,Digital
INV1000328,11-08-2024 05:31,STR043,PRD0113,Shoes,3,4819.39,5,964.41,Returning,Digital
INV1000329,24-01-2025 06:36,STR042,PRD0012,Clothing,3,1500.14,20,942.85,New,Cash
INV1000330,01-02-2024 01:36,STR031,PRD0007,Clothing,3,4398.77,25,1855.15,Returning,Card
INV1000331,12-06-2024 23:06,STR020,PRD0053,Accessories,3,824.4,0,693.3,Returning,Digital
INV1000332,26-10-2024 03:51,STR010,PRD0041,Accessories,5,8665.22,0,1254.74,New,Cash
INV1000333,18-02-2024 20:19,STR049,PRD0100,Shoes,5,2013.96,5,1919.08,Returning,Digital
INV1000334,05-12-2023 08:00,STR025,PRD0001,Clothing,4,669.76,0,1156.81,Returning,Card
INV1000335,17-12-2024 02:17,STR016,PRD0029,Clothing,3,3620.86,0,1603.76,Returning,Cash
INV1000336,23-10-2025 20:01,STR019,PRD0059,Accessories,4,7359.97,0,426.29,Returning,Cash
INV1000337,13-12-2023 03:12,STR026,PRD0003,Clothing,3,1527.88,0,679.13,Returning,Digital
INV1000338,20-07-2025 18:22,STR025,PRD0113,Shoes,4,5410.31,10,1165.16,Returning,Cash
INV1000339,07-11-2025 19:53,STR008,PRD0054,Accessories,6,4609.85,0,1596.64,Returning,Cash
INV1000340,27-04-2025 05:19,STR040,PRD0078,Accessories,4,7097.05,20,940.26,New,Cash
INV1000341,13-06-2024 23:25,STR013,PRD0078,Accessories,2,2237.57,5,879.69,New,Cash
INV1000342,04-12-2023 03:45,STR032,PRD0027,Clothing,3,3596.92,0,274.08,Returning,Digital
INV1000343,01-03-2025 21:56,STR005,PRD0093,Shoes,3,6009.75,10,1864.81,New,Cash
INV1000344,17-03-2024 19:34,STR003,PRD0110,Shoes,1,2892.08,0,2142.94,Returning,Card
INV1000345,23-02-2024 23:32,STR011,PRD0043,Accessories,3,3768.02,10,519.73,New,Card
INV1000346,25-01-2025 04:36,STR030,PRD0035,Clothing,1,4260.69,5,881.44,Returning,Cash
INV1000347,15-10-2025 00:51,STR011,PRD0014,Clothing,6,2372.12,15,495.14,Returning,Card
INV1000348,02-04-2025 19:36,STR044,PRD0113,Shoes,2,6837.46,0,1250.17,Returning,Cash
INV1000349,03-07-2025 05:16,STR042,PRD0041,Accessories,1,419.89,5,1650.65,Returning,Card
INV1000350,01-08-2024 01:02,STR034,PRD0089,Shoes,4,5844.18,10,228.57,Returning,Card
INV1000351,29-04-2024 02:34,STR036,PRD0115,Shoes,3,7912.1,10,1507.22,Returning,Digital
INV1000352,11-01-2024 01:54,STR005,PRD0097,Shoes,6,4339.87,25,1786.11,Returning,Cash
INV1000353,19-02-2025 22:47,STR030,PRD0057,Accessories,4,8072.23,20,416.34,New,Card
INV1000354,15-08-2025 03:59,STR036,PRD0071,Accessories,7,301.65,10,418.9,Returning,Card
INV1000355,27-02-2025 23:15,STR030,PRD0044,Accessories,4,3824.42,0,533.98,Returning,Card
INV1000356,18-11-2024 07:20,STR029,PRD0015,Clothing,4,938.47,0,1419.62,New,Cash
INV1000357,30-05-2024 19:39,STR046,PRD0096,Shoes,3,5995.23,10,695.36,New,Digital
INV1000358,30-08-2025 07:23,STR013,PRD0092,Shoes,3,3233.12,0,1425.06,Returning,Card
INV1000359,17-05-2025 04:43,STR043,PRD0076,Accessories,4,9575.05,5,727.23,Returning,Card
INV1000360,30-03-2024 19:04,STR033,PRD0100,Shoes,5,7432.37,5,1511.4,Returning,Card
INV1000361,27-08-2024 00:01,STR025,PRD0054,Accessories,3,9801.16,15,2192.35,Returning,Cash
INV1000362,08-11-2025 02:35,STR027,PRD0078,Accessories,5,7090.14,0,1068.39,New,Digital
INV1000363,21-05-2024 02:14,STR044,PRD0045,Accessories,4,9235.56,10,214.64,Returning,Digital
INV1000364,17-11-2025 00:23,STR049,PRD0046,Accessories,8,5754.12,25,560.27,Returning,Card
INV1000365,02-05-2024 22:23,STR002,PRD0049,Accessories,2,1709.67,0,1396.86,New,Cash
INV1000366,04-03-2024 03:35,STR019,PRD0027,Clothing,4,3891.17,15,224.54,Returning,Digital
INV1000367,01-11-2025 22:24,STR048,PRD0083,Shoes,9,4841.15,15,1083.63,Returning,Digital
INV1000368,15-06-2024 03:35,STR044,PRD0041,Accessories,3,9668.58,10,1181.91,Returning,Digital
INV1000369,05-06-2024 22:08,STR042,PRD0048,Accessories,1,7624.54,10,639.86,Returning,Cash
INV1000370,16-08-2024 19:50,STR048,PRD0066,Accessories,3,1457.73,0,1285.11,Returning,Cash
INV1000371,23-07-2025 18:29,STR030,PRD0091,Shoes,5,7549.96,20,251.59,Returning,Card
INV1000372,11-10-2024 01:54,STR032,PRD0102,Shoes,3,4923.27,15,1385.96,Returning,Cash
INV1000373,29-09-2025 23:01,STR035,PRD0069,Accessories,4,4213.15,20,657.23,New,Digital
INV1000374,14-09-2025 17:47,STR040,PRD0068,Accessories,5,4906.11,15,164.94,Returning,Digital
INV1000375,15-12-2024 08:30,STR040,PRD0080,Accessories,7,2665.12,20,463.94,New,Card
INV1000376,19-09-2024 08:21,STR050,PRD0048,Accessories,1,5288.8,5,630.34,Returning,Cash
INV1000377,22-08-2025 18:53,STR007,PRD0022,Clothing,3,4872.33,5,1582.42,Returning,Cash
INV1000378,08-02-2025 04:32,STR044,PRD0055,Accessories,4,8405.95,15,1174.49,New,Digital
INV1000379,01-02-2024 03:32,STR003,PRD0012,Clothing,2,829.62,0,923.62,Returning,Card
INV1000380,27-11-2023 04:26,STR026,PRD0056,Accessories,4,3369.12,0,1201.78,Returning,Cash
INV1000381,04-09-2024 06:39,STR033,PRD0014,Clothing,3,1804.26,10,513.32,Returning,Digital
INV1000382,31-05-2025 22:20,STR002,PRD0061,Accessories,3,1816.34,10,1758.22,Returning,Digital
INV1000383,10-06-2025 19:47,STR047,PRD0083,Shoes,1,3486.54,5,1428.38,New,Card
INV1000384,06-11-2024 21:06,STR035,PRD0071,Accessories,5,9485.7,10,461.74,New,Card
INV1000385,15-01-2024 07:28,STR017,PRD0025,Clothing,4,1015.8,5,2049.93,Returning,Cash
INV1000386,23-10-2024 22:48,STR043,PRD0009,Clothing,4,1628.09,5,792.52,New,Card
INV1000387,31-10-2025 02:49,STR013,PRD0041,Accessories,6,5012.85,10,1339.9,Returning,Digital
INV1000388,06-09-2025 23:57,STR011,PRD0001,Clothing,3,1909.47,10,1465.16,Returning,Card
INV1000389,10-03-2024 20:21,STR031,PRD0060,Accessories,3,4619.97,5,911.2,Returning,Digital
INV1000390,07-02-2024 04:44,STR009,PRD0115,Shoes,3,4678.05,20,1660.3,Returning,Card
INV1000391,26-05-2025 01:21,STR050,PRD0076,Accessories,1,2363.78,0,693.85,Returning,Cash
INV1000392,25-04-2025 19:05,STR050,PRD0076,Accessories,2,7412.3,5,780.5,Returning,Card
INV1000393,22-05-2024 03:16,STR040,PRD0088,Shoes,3,1994.07,5,1074.14,Returning,Cash
INV1000394,14-07-2024 18:56,STR047,PRD0062,Accessories,3,9410,15,1074.08,New,Cash
INV1000395,14-09-2025 22:46,STR024,PRD0050,Accessories,5,4855.84,0,778.79,Returning,Cash
INV1000396,11-12-2024 23:17,STR048,PRD0034,Clothing,5,3103.84,0,2003.61,Returning,Digital
INV1000397,28-03-2025 08:18,STR034,PRD0052,Accessories,1,3723.11,5,571.32,Returning,Cash
INV1000398,29-05-2024 20:03,STR011,PRD0030,Clothing,3,846.9,0,1318.65,Returning,Cash
INV1000399,25-03-2025 00:53,STR015,PRD0054,Accessories,3,8168.37,5,2045.24,New,Digital
INV1000400,31-12-2023 08:16,STR003,PRD0017,Clothing,6,3080.69,10,448.51,Returning,Card
INV1000401,28-09-2025 06:58,STR026,PRD0077,Accessories,3,9701.66,20,1938.8,Returning,Digital
INV1000402,09-07-2025 07:29,STR031,PRD0022,Clothing,1,1487.14,0,1375.55,Returning,Card
INV1000403,29-01-2024 21:04,STR011,PRD0093,Shoes,2,5736.26,5,1876.09,New,Cash
INV1000404,22-03-2025 08:19,STR033,PRD0088,Shoes,3,3822.52,0,918.38,Returning,Card
INV1000405,26-05-2025 06:40,STR049,PRD0016,Clothing,5,919.35,20,1207.78,Returning,Card
INV1000406,28-03-2025 06:29,STR024,PRD0112,Shoes,2,1112.76,0,607.6,Returning,Digital
INV1000407,23-03-2025 05:54,STR049,PRD0108,Shoes,2,5816.29,0,777.04,Returning,Card
INV1000408,08-05-2025 19:13,STR017,PRD0025,Clothing,1,524.61,0,2105.7,Returning,Cash
INV1000409,05-08-2024 22:34,STR021,PRD0053,Accessories,4,3814.02,10,523.4,Returning,Card
INV1000410,13-06-2025 00:51,STR018,PRD0088,Shoes,2,3661.67,5,941.51,Returning,Card
INV1000411,25-09-2025 19:27,STR020,PRD0074,Accessories,2,3640.26,10,755.25,Returning,Card
INV1000412,06-06-2025 03:24,STR011,PRD0013,Clothing,3,1465.06,0,144.44,Returning,Cash
INV1000413,26-07-2025 23:45,STR041,PRD0001,Clothing,2,4119.66,5,1484.93,New,Cash
INV1000414,06-05-2025 22:25,STR003,PRD0093,Shoes,4,3567.15,10,1915.96,New,Digital
INV1000415,03-05-2025 21:52,STR012,PRD0082,Shoes,6,4359.45,20,481.93,Returning,Card
INV1000416,16-02-2024 22:29,STR044,PRD0005,Clothing,5,2118.83,25,1592.26,Returning,Card
INV1000417,04-06-2025 22:26,STR013,PRD0067,Accessories,5,449.06,20,578.78,Returning,Card
INV1000418,30-06-2025 17:56,STR018,PRD0029,Clothing,3,3228.64,20,1501.27,Returning,Cash
INV1000419,10-08-2024 08:14,STR005,PRD0065,Accessories,5,3154.24,15,2005.64,Returning,Digital
INV1000420,04-03-2025 04:09,STR037,PRD0062,Accessories,3,7768.68,25,1451.53,Returning,Card
INV1000421,09-10-2024 00:02,STR025,PRD0082,Shoes,5,6478.32,10,532.19,Returning,Cash
INV1000422,10-06-2025 07:51,STR019,PRD0012,Clothing,2,2295.19,0,1165.68,Returning,Cash
INV1000423,02-06-2024 01:27,STR037,PRD0035,Clothing,1,1322.53,25,899.88,Returning,Digital
INV1000424,08-03-2024 19:38,STR013,PRD0107,Shoes,5,2597.81,0,326.75,Returning,Card
INV1000425,27-03-2025 23:19,STR040,PRD0001,Clothing,2,3939.1,0,1336.72,Returning,Digital
INV1000426,26-04-2025 22:05,STR037,PRD0112,Shoes,2,2778.08,15,524.27,New,Card
INV1000427,17-05-2024 00:47,STR035,PRD0005,Clothing,4,2761.14,10,1435.56,Returning,Card
INV1000428,25-11-2024 03:35,STR001,PRD0002,Clothing,4,3533.46,0,140.41,New,Card
INV1000429,07-11-2025 06:03,STR040,PRD0044,Accessories,5,3849.46,0,649.52,Returning,Card
INV1000430,19-07-2024 02:07,STR037,PRD0088,Shoes,1,2445.68,0,897.15,New,Digital
INV1000431,27-08-2025 02:14,STR031,PRD0104,Shoes,3,870.14,0,1085.08,Returning,Card
INV1000432,05-05-2024 17:53,STR017,PRD0072,Accessories,3,8627.47,0,1549.32,Returning,Cash
INV1000433,09-08-2024 22:41,STR048,PRD0043,Accessories,2,2819.76,5,503.22,New,Digital
INV1000434,06-09-2024 23:00,STR039,PRD0026,Clothing,3,3095.84,5,783.86,Returning,Digital
INV1000435,17-04-2024 06:50,STR029,PRD0114,Shoes,3,1364.53,5,459.42,Returning,Card
INV1000436,10-07-2024 23:00,STR037,PRD0052,Accessories,2,8534.34,0,412.66,New,Cash
INV1000437,14-07-2025 02:08,STR018,PRD0114,Shoes,2,4003.27,0,503.21,New,Digital
INV1000438,09-02-2024 20:50,STR009,PRD0094,Shoes,3,2489.32,10,812.49,New,Digital
INV1000439,13-02-2024 18:56,STR031,PRD0071,Accessories,3,822.11,5,555.15,New,Digital
INV1000440,28-03-2024 20:13,STR025,PRD0040,Clothing,1,1532.1,5,1310.73,New,Card
INV1000441,25-08-2024 02:08,STR021,PRD0111,Shoes,3,4228.31,5,2099.29,Returning,Card
INV1000442,06-09-2025 04:14,STR030,PRD0081,Shoes,3,6192.16,5,1342.66,Returning,Cash
INV1000443,30-11-2023 18:13,STR006,PRD0057,Accessories,4,3286.32,0,410.23,Returning,Cash
INV1000444,15-09-2024 02:54,STR032,PRD0097,Shoes,3,4234.88,5,1601.38,Returning,Card
INV1000445,24-12-2024 07:04,STR036,PRD0056,Accessories,4,4129.1,10,1087.99,Returning,Cash
INV1000446,07-09-2024 04:27,STR049,PRD0103,Shoes,8,7351.67,10,1566.91,Returning,Digital
INV1000447,25-08-2024 05:19,STR012,PRD0018,Clothing,3,1803.18,10,1286.39,Returning,Cash
INV1000448,11-02-2025 04:40,STR002,PRD0024,Clothing,1,4875.5,0,360.95,New,Card
INV1000449,09-03-2025 05:30,STR022,PRD0054,Accessories,5,3322.29,30,2104.8,New,Digital
INV1000450,23-05-2024 21:37,STR010,PRD0008,Clothing,3,1699.27,5,253.77,Returning,Digital
INV1000451,31-07-2024 04:42,STR008,PRD0099,Shoes,3,5945.71,25,1855.42,Returning,Digital
INV1000452,01-05-2024 04:26,STR014,PRD0061,Accessories,4,4074.49,25,2345.39,Returning,Card
INV1000453,13-01-2024 07:22,STR008,PRD0033,Clothing,1,2665.53,0,1028.8,Returning,Card
INV1000454,03-01-2024 03:30,STR018,PRD0075,Accessories,4,1460.6,0,1500.93,Returning,Cash
INV1000455,01-11-2024 08:28,STR050,PRD0012,Clothing,7,1619.25,10,1060.14,Returning,Cash
INV1000456,14-06-2025 06:21,STR035,PRD0102,Shoes,3,1573.22,0,1462.23,Returning,Cash
INV1000457,13-11-2025 01:15,STR025,PRD0046,Accessories,4,7326.67,0,488.22,Returning,Card
INV1000458,09-06-2025 19:44,STR021,PRD0094,Shoes,3,4172.44,5,1034.77,New,Cash
INV1000459,13-12-2024 04:51,STR017,PRD0070,Accessories,4,3860.99,10,487.14,Returning,Cash
INV1000460,06-06-2025 20:19,STR035,PRD0105,Shoes,2,3589.93,5,612.81,Returning,Card
INV1000461,31-03-2024 20:35,STR008,PRD0013,Clothing,2,2854.4,15,124.35,New,Cash
INV1000462,16-07-2025 21:43,STR042,PRD0108,Shoes,1,3597.91,10,922.32,New,Digital
INV1000463,04-09-2025 18:03,STR014,PRD0084,Shoes,3,4338.12,0,2087.41,Returning,Digital
INV1000464,01-01-2024 04:44,STR024,PRD0102,Shoes,5,5900.72,0,1659.59,Returning,Digital
INV1000465,12-05-2025 03:55,STR007,PRD0013,Clothing,3,3763.27,0,152.32,Returning,Cash
INV1000466,21-11-2024 04:09,STR048,PRD0072,Accessories,6,4327.29,10,1593.06,New,Cash
INV1000467,16-02-2025 08:02,STR026,PRD0065,Accessories,8,3573.87,30,1468.78,Returning,Card
INV1000468,31-05-2025 21:04,STR041,PRD0056,Accessories,5,8313.7,0,1168.56,New,Digital
INV1000469,07-12-2023 01:48,STR029,PRD0051,Accessories,4,301.9,0,653.81,Returning,Cash
INV1000470,27-04-2025 02:16,STR050,PRD0106,Shoes,5,7592.1,20,1487.74,New,Card
INV1000471,09-08-2024 05:59,STR010,PRD0018,Clothing,1,1692.45,0,1409.68,Returning,Card
INV1000472,03-04-2025 07:37,STR014,PRD0094,Shoes,3,1355.85,5,838.85,Returning,Digital
INV1000473,14-12-2024 19:29,STR007,PRD0077,Accessories,6,6529.87,15,1497.58,Returning,Digital
INV1000474,31-08-2025 06:20,STR050,PRD0030,Clothing,4,3864.55,20,1421.41,Returning,Cash
INV1000475,11-01-2024 04:26,STR035,PRD0073,Accessories,3,1750.93,0,1766.79,Returning,Card
INV1000476,29-10-2024 19:10,STR006,PRD0029,Clothing,4,2443.71,0,1906.14,Returning,Cash
INV1000477,27-03-2025 01:52,STR026,PRD0065,Accessories,3,4514.56,15,1836.08,Returning,Card
INV1000478,19-08-2024 06:07,STR036,PRD0079,Accessories,4,9971.66,0,609.12,Returning,Card
INV1000479,07-11-2024 03:21,STR008,PRD0086,Shoes,3,3777.79,0,488.86,Returning,Card
INV1000480,12-06-2024 04:03,STR029,PRD0080,Accessories,2,1714.44,15,465.08,Returning,Digital
INV1000481,09-09-2024 18:01,STR004,PRD0032,Clothing,5,4770.23,20,1740.22,Returning,Card
INV1000482,02-06-2025 02:28,STR031,PRD0003,Clothing,2,1993.45,0,682.32,Returning,Card
INV1000483,30-09-2025 01:42,STR010,PRD0089,Shoes,2,5831.04,5,220.19,New,Cash
INV1000484,28-01-2024 00:22,STR045,PRD0080,Accessories,8,2931.43,25,560.62,Returning,Cash
INV1000485,01-03-2024 08:00,STR042,PRD0050,Accessories,2,2542.34,25,755.33,Returning,Card
INV1000486,15-05-2025 22:01,STR033,PRD0059,Accessories,2,5738.67,0,445.35,Returning,Cash
INV1000487,16-04-2025 22:31,STR023,PRD0088,Shoes,1,3333.77,0,1121.6,Returning,Digital
INV1000488,27-12-2024 03:48,STR002,PRD0072,Accessories,3,9506.43,0,1683.9,Returning,Card
INV1000489,19-06-2024 03:48,STR028,PRD0040,Clothing,3,4593.81,5,1115.23,Returning,Digital
INV1000490,03-02-2025 08:29,STR009,PRD0040,Clothing,3,3598.39,20,1387.83,Returning,Card
INV1000491,21-12-2023 06:00,STR047,PRD0016,Clothing,5,1328.61,0,1289.58,Returning,Digital
INV1000492,27-05-2024 18:28,STR041,PRD0095,Shoes,3,2771.33,0,245.34,Returning,Card
INV1000493,10-02-2024 05:29,STR040,PRD0030,Clothing,3,3183.62,0,1112.85,Returning,Card
INV1000494,12-01-2025 05:40,STR025,PRD0063,Accessories,3,4896.32,0,1002.44,Returning,Digital
INV1000495,13-08-2025 01:24,STR049,PRD0027,Clothing,5,797.61,30,323.41,Returning,Digital
INV1000496,06-10-2024 00:19,STR028,PRD0052,Accessories,7,7829.28,15,519.57,Returning,Card
INV1000497,31-12-2023 02:04,STR003,PRD0113,Shoes,8,7970.02,0,1058.98,New,Card
INV1000498,09-08-2025 07:43,STR020,PRD0100,Shoes,5,6758.87,5,1708.65,Returning,Card
INV1000499,12-07-2025 08:24,STR042,PRD0058,Accessories,1,1177.28,0,1485.73,Returning,Card
INV1000500,20-02-2024 22:00,STR030,PRD0076,Accessories,5,8997.19,20,986.54,Returning,Cash
INV1000501,18-12-2024 05:30,STR008,PRD0091,Shoes,5,4035.67,5,291.43,Returning,Cash
INV1000502,16-04-2024 20:29,STR022,PRD0073,Accessories,3,8751.66,0,2021.16,New,Card
INV1000503,02-04-2024 20:40,STR047,PRD0099,Shoes,3,7718.96,0,1780.72,Returning,Cash
INV1000504,08-04-2025 20:53,STR032,PRD0110,Shoes,4,4390.22,10,2147.42,Returning,Card
INV1000505,31-08-2024 03:20,STR029,PRD0011,Clothing,6,3205.47,20,413.68,New,Cash
INV1000506,20-09-2024 23:38,STR003,PRD0019,Clothing,2,4342.23,15,1747.33,New,Card
INV1000507,22-07-2025 03:30,STR012,PRD0021,Clothing,4,3524.41,10,1703.53,New,Card
INV1000508,29-01-2024 06:07,STR003,PRD0012,Clothing,5,3958.3,20,985.04,New,Cash
INV1000509,01-11-2025 21:19,STR045,PRD0111,Shoes,6,2775.81,5,1783.21,Returning,Card
INV1000510,01-07-2025 03:02,STR046,PRD0037,Clothing,1,2421.74,0,1909.01,Returning,Card
INV1000511,16-07-2024 04:58,STR047,PRD0081,Shoes,3,4383.74,20,1310.32,New,Cash
INV1000512,17-01-2025 23:42,STR041,PRD0102,Shoes,4,1649.07,15,1673.95,Returning,Card
INV1000513,30-09-2024 22:12,STR001,PRD0082,Shoes,4,2248.55,15,546.87,Returning,Cash
INV1000514,20-12-2023 06:51,STR044,PRD0043,Accessories,5,3611.21,10,580.85,Returning,Card
INV1000515,06-03-2025 08:35,STR031,PRD0103,Shoes,3,1056.02,0,1191.96,Returning,Card
INV1000516,14-10-2025 23:15,STR027,PRD0096,Shoes,4,1203.36,5,832.03,New,Card
INV1000517,09-12-2024 04:14,STR023,PRD0009,Clothing,2,4863.26,0,822.47,Returning,Digital
